Country Code,Country Name,Male Female Ratio,No Of Men Partcp,No Of Players Partcp,No Of Players Won,No Of Plyers Lost,No Of Women Partcp,Number of Records,Olympic Id,Olympic Year,Total Bronze Medals,Total Gold Medals,Total No Of Medals,Total Silver Medals
IRL,Ireland,,0,1,0,1,1,1,O3,2012,0,0,0,0
IRL,Ireland,,0,1,0,1,1,1,O5,2016,0,0,0,0
ARG,Argentina,,0,4,0,4,4,1,O5,2016,0,0,0,0
NZL,New Zealan,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O4,2014,0,0,0,0
AUS,Australia,,0,2,0,2,2,1,O4,2014,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,2,0,2,2,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O5,2016,0,0,0,0
MAD,Madagascar,,0,1,0,1,1,1,O3,2012,0,0,0,0
MAD,Madagascar,,0,1,0,1,1,1,O5,2016,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O4,2014,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O1,2008,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O3,2012,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O5,2016,0,0,0,0
FIN,Finland,,0,2,2,0,2,1,O2,2010,2,0,2,0
FIN,Finland,,0,3,0,3,3,1,O2,2010,0,0,0,0
FIN,Finland,,0,3,0,3,3,1,O4,2014,0,0,0,0
FIN,Finland,,0,2,2,0,2,1,O4,2014,0,0,2,2
LAT,Latvia,,1,1,0,1,0,1,O3,2012,0,0,0,0
LAT,Latvia,,1,1,1,0,0,1,O1,2008,0,0,1,1
JPN,Japan,,0,1,0,1,1,1,O3,2012,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O5,2016,0,0,0,0
LTU,Lithuania,,0,1,0,1,1,1,O3,2012,0,0,0,0
LTU,Lithuania,,0,1,0,1,1,1,O5,2016,0,0,0,0
TGA,Tonga,,1,1,0,1,0,1,O1,2008,0,0,0,0
JAM,Jamaica,,0,1,0,1,1,1,O5,2016,0,0,0,0
MDV,Maldives,,0,1,0,1,1,1,O1,2008,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O5,2016,0,0,0,0
BEL,Belgium,,0,1,0,1,1,1,O3,2012,0,0,0,0
IRL,Ireland,,0,1,0,1,1,1,O1,2008,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
GUI,Guinea,,0,1,0,1,1,1,O3,2012,0,0,0,0
SUI,Switzerlan,,0,2,0,2,2,1,O4,2014,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O5,2016,0,0,0,0
EST,Estonia,,4,4,0,4,0,1,O2,2010,0,0,0,0
EST,Estonia,,4,4,0,4,0,1,O4,2014,0,0,0,0
,,,0,1,1,0,1,1,O4,2014,1,0,1,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
SUI,Switzerlan,,0,1,0,1,1,1,O5,2016,0,0,0,0
AFG,Afghanista,,1,1,0,1,0,1,O3,2012,0,0,0,0
AFG,Afghanista,,1,1,0,1,0,1,O3,2012,0,0,0,0
HUN,Hungary,,0,3,0,3,3,1,O5,2016,0,0,0,0
BRU,Brunei,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O4,2014,0,0,0,0
JPN,Japan,,0,2,0,2,2,1,O5,2016,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O3,2012,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O5,2016,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O5,2016,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O3,2012,0,0,0,0
IND,India,,1,1,0,1,0,1,O5,2016,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O5,2016,1,0,1,0
CAN,Canada,,1,1,0,1,0,1,O5,2016,0,0,0,0
BAR,Barbados,,0,2,0,2,2,1,O5,2016,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O1,2008,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O3,2012,0,0,0,0
UZB,Uzbekistan,,0,1,0,1,1,1,O1,2008,0,0,0,0
IND,India,,1,1,0,1,0,1,O1,2008,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O3,2012,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O5,2016,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O5,2016,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O1,2008,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O3,2012,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O5,2016,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O1,2008,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O1,2008,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O3,2012,0,0,0,0
JPN,Japan,,0,2,0,2,2,1,O5,2016,0,0,0,0
JPN,Japan,,0,1,0,1,1,1,O2,2010,0,0,0,0
JPN,Japan,,0,2,0,2,2,1,O4,2014,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O2,2010,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O5,2016,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O1,2008,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O4,2014,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O2,2010,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O4,2014,0,0,0,0
JPN,Japan,,1,1,0,1,0,1,O5,2016,0,0,0,0
JPN,Japan,,3,3,0,3,0,1,O2,2010,0,0,0,0
JPN,Japan,,2,2,0,2,0,1,O4,2014,0,0,0,0
JPN,Japan,,1,1,1,0,0,1,O4,2014,0,0,1,1
UZB,Uzbekistan,,1,1,0,1,0,1,O1,2008,0,0,0,0
UZB,Uzbekistan,,1,1,0,1,0,1,O3,2012,0,0,0,0
TOG,Togo,,0,1,0,1,1,1,O5,2016,0,0,0,0
NOR,Norway,,1,1,1,0,0,1,O2,2010,1,0,1,0
NOR,Norway,,1,1,1,0,0,1,O2,2010,0,1,1,0
NOR,Norway,,1,1,0,1,0,1,O2,2010,0,0,0,0
NOR,Norway,,3,3,0,3,0,1,O4,2014,0,0,0,0
NOR,Norway,,1,1,1,0,0,1,O2,2010,0,0,1,1
LTU,Lithuania,,0,1,0,1,1,1,O1,2008,0,0,0,0
LTU,Lithuania,,0,1,0,1,1,1,O3,2012,0,0,0,0
KAZ,Kazakhstan,,1,1,1,0,0,1,O3,2012,1,0,1,0
NGR,Nigeria,,1,1,0,1,0,1,O3,2012,0,0,0,0
TUN,Tunisia,,1,1,0,1,0,1,O5,2016,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O3,2012,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O3,2012,0,0,0,0
TUN,Tunisia,,1,1,0,1,0,1,O1,2008,0,0,0,0
IRQ,Iraq,,1,1,0,1,0,1,O5,2016,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O3,2012,0,0,0,0
EGY,Egypt,,2,2,0,2,0,1,O5,2016,0,0,0,0
EGY,Egypt,,1,1,1,0,0,1,O3,2012,0,0,1,1
FRA,France,,1,1,1,0,0,1,O1,2008,1,0,1,0
FRA,France,,1,1,1,0,0,1,O1,2008,0,1,1,0
FRA,France,,1,1,1,0,0,1,O3,2012,0,1,1,0
FRA,France,,1,1,1,0,0,1,O1,2008,0,0,1,1
CMR,Cameroon,,1,1,0,1,0,1,O1,2008,0,0,0,0
CMR,Cameroon,,1,1,0,1,0,1,O1,2008,0,0,0,0
FRA,France,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
SUI,Switzerlan,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,0,1,1,0
,,,1,1,1,0,0,1,O3,2012,1,0,1,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,2,2,0,2,0,1,O1,2008,0,0,0,0
,,,2,2,0,2,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
IRL,Ireland,,1,1,0,1,0,1,O5,2016,0,0,0,0
NZL,New Zealan,,0,1,0,1,1,1,O5,2016,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O1,2008,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O3,2012,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O5,2016,0,0,0,0
BAH,Bahamas,,0,1,0,1,1,1,O1,2008,0,0,0,0
NZL,New Zealan,,0,1,0,1,1,1,O3,2012,0,0,0,0
AUS,Australia,,0,2,0,2,2,1,O3,2012,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,0,1,1
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
ESP,Spain,,0,1,1,0,1,1,O3,2012,1,0,1,0
ESP,Spain,,0,1,1,0,1,1,O1,2008,0,0,1,1
ESP,Spain,,0,1,0,1,1,1,O1,2008,0,0,0,0
ESP,Spain,,0,1,1,0,1,1,O5,2016,0,0,1,1
SUI,Switzerlan,,0,1,0,1,1,1,O5,2016,0,0,0,0
NIG,Niger,,1,1,0,1,0,1,O5,2016,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O5,2016,0,0,0,0
BLR,Belarus,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O5,2016,0,0,0,0
VEN,Venezuela,,2,2,0,2,0,1,O3,2012,0,0,0,0
VEN,Venezuela,,2,2,0,2,0,1,O5,2016,0,0,0,0
GEO,Georgia,,1,1,0,1,0,1,O1,2008,0,0,0,0
BRN,Bahrain,,1,1,0,1,0,1,O5,2016,0,0,0,0
CMR,Cameroon,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,2,2,2,0,0,1,O4,2014,0,0,2,2
HUN,Hungary,,1,1,0,1,0,1,O3,2012,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O5,2016,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O5,2016,0,0,0,0
ESP,Spain,,1,1,1,0,0,1,O1,2008,1,0,1,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
ESP,Spain,,1,1,1,0,0,1,O1,2008,0,0,1,1
ROU,Romania,,1,1,1,0,0,1,O5,2016,1,0,1,0
AZE,Azerbaijan,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
VEN,Venezuela,,2,2,0,2,0,1,O1,2008,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O3,2012,0,0,0,0
VEN,Venezuela,,2,2,0,2,0,1,O5,2016,0,0,0,0
LTU,Lithuania,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
GHA,Ghana,,0,1,0,1,1,1,O3,2012,0,0,0,0
HON,Honduras,,1,1,0,1,0,1,O5,2016,0,0,0,0
ANG,Angola,,0,1,0,1,1,1,O5,2016,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O1,2008,0,0,0,0
ITA,Italy,,6,6,0,6,0,1,O1,2008,0,0,0,0
ITA,Italy,,4,4,0,4,0,1,O3,2012,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,2,2,0,2,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,1,0,0,1,O1,2008,1,0,1,0
ARG,Argentina,,1,1,0,1,0,1,O3,2012,0,0,0,0
ARG,Argentina,,1,1,0,1,0,1,O5,2016,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O5,2016,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O1,2008,0,0,0,0
ARG,Argentina,,1,1,0,1,0,1,O1,2008,0,0,0,0
ARG,Argentina,,1,1,0,1,0,1,O5,2016,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O3,2012,0,0,0,0
MEX,Mexico,,2,2,0,2,0,1,O1,2008,0,0,0,0
MEX,Mexico,,2,2,0,2,0,1,O3,2012,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O5,2016,0,0,0,0
POR,Portugal,,1,1,0,1,0,1,O1,2008,0,0,0,0
POR,Portugal,,1,1,0,1,0,1,O3,2012,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O5,2016,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O1,2008,0,0,0,0
ITA,Italy,,3,3,0,3,0,1,O5,2016,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O2,2010,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
MEX,Mexico,,1,1,0,1,0,1,O5,2016,0,0,0,0
RSA,South Afri,,1,1,1,0,0,1,O5,2016,1,0,1,0
SWE,Sweden,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
TJK,Tajikistan,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O4,2014,0,0,0,0
STP,Sao Tome a,,2,2,0,2,0,1,O1,2008,0,0,0,0
BRA,Brazil,,2,2,0,2,0,1,O3,2012,0,0,0,0
BRA,Brazil,,1,1,0,1,0,1,O5,2016,0,0,0,0
ITA,Italy,,1,1,1,0,0,1,O1,2008,1,0,1,0
ITA,Italy,,1,1,1,0,0,1,O3,2012,1,0,1,0
ITA,Italy,,1,1,0,1,0,1,O1,2008,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O3,2012,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O5,2016,0,0,0,0
CUB,Cuba,,2,2,0,2,0,1,O1,2008,0,0,0,0
JAM,Jamaica,,1,1,0,1,0,1,O1,2008,0,0,0,0
SLO,Slovenia,,2,2,0,2,0,1,O2,2010,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
SLO,Slovenia,,1,1,0,1,0,1,O4,2014,0,0,0,0
SLO,Slovenia,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,3,3,0,3,0,1,O4,2014,0,0,0,0
,,,3,3,0,3,0,1,O2,2010,0,0,0,0
CAN,Canada,,2,2,0,2,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O5,2016,1,0,1,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
JAM,Jamaica,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
ARG,Argentina,,0,1,0,1,1,1,O1,2008,0,0,0,0
MEX,Mexico,,0,1,0,1,1,1,O5,2016,0,0,0,0
VEN,Venezuela,,0,1,0,1,1,1,O1,2008,0,0,0,0
VEN,Venezuela,,0,1,0,1,1,1,O3,2012,0,0,0,0
VEN,Venezuela,,0,1,0,1,1,1,O5,2016,0,0,0,0
ARG,Argentina,,0,1,1,0,1,1,O1,2008,1,0,1,0
MEX,Mexico,,0,1,0,1,1,1,O5,2016,0,0,0,0
MEX,Mexico,,0,2,0,2,2,1,O5,2016,0,0,0,0
MEX,Mexico,,0,1,1,0,1,1,O3,2012,0,0,1,1
MEX,Mexico,,0,1,0,1,1,1,O5,2016,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O3,2012,0,0,0,0
ESP,Spain,,0,1,1,0,1,1,O5,2016,0,0,1,1
MEX,Mexico,,0,1,0,1,1,1,O5,2016,0,0,0,0
MEX,Mexico,,0,2,0,2,2,1,O3,2012,0,0,0,0
MEX,Mexico,,0,2,0,2,2,1,O5,2016,0,0,0,0
MEX,Mexico,,0,1,0,1,1,1,O3,2012,0,0,0,0
MEX,Mexico,,0,1,0,1,1,1,O5,2016,0,0,0,0
ARG,Argentina,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,2,2,0,2,0,1,O4,2014,0,0,0,0
MEX,Mexico,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,0,4,0,4,4,1,O1,2008,0,0,0,0
,,,0,2,0,2,2,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,0,1,1
BRN,Bahrain,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
MDA,Moldova,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O5,2016,1,0,1,0
CAN,Canada,,1,1,0,1,0,1,O3,2012,0,0,0,0
CAN,Canada,,2,2,0,2,0,1,O5,2016,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O1,2008,0,0,0,0
NZL,New Zealan,,1,1,1,0,0,1,O3,2012,1,0,1,0
NZL,New Zealan,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O2,2010,0,0,0,0
ITA,Italy,,2,2,0,2,0,1,O4,2014,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,1,1,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,1,0,1,0
,,,2,2,2,0,0,1,O1,2008,0,2,2,0
,,,1,1,1,0,0,1,O1,2008,0,0,1,1
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O3,2012,0,0,0,0
ESP,Spain,,0,1,0,1,1,1,O5,2016,0,0,0,0
ETH,Ethiopia,,0,1,0,1,1,1,O5,2016,0,0,0,0
ETH,Ethiopia,,1,1,0,1,0,1,O5,2016,0,0,0,0
KSA,Saudi Arab,,1,1,0,1,0,1,O3,2012,0,0,0,0
IRI,Iran,,1,1,0,1,0,1,O1,2008,0,0,0,0
IOA,Individual,,1,1,0,1,0,1,O5,2016,0,0,0,0
IRI,Iran,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,0,1,1,0,1,1,O5,2016,0,1,1,0
,,,0,2,0,2,2,1,O5,2016,0,0,0,0
,,,0,1,1,0,1,1,O5,2016,0,0,1,1
UZB,Uzbekistan,,1,1,1,0,0,1,O3,2012,1,0,1,0
UZB,Uzbekistan,,1,1,0,1,0,1,O1,2008,0,0,0,0
UZB,Uzbekistan,,1,1,0,1,0,1,O5,2016,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,0,1,1,0,1,1,O3,2012,1,0,1,0
NZL,New Zealan,,0,1,0,1,1,1,O1,2008,0,0,0,0
NZL,New Zealan,,0,1,0,1,1,1,O3,2012,0,0,0,0
NZL,New Zealan,,0,1,0,1,1,1,O5,2016,0,0,0,0
QAT,Qatar,,1,1,0,1,0,1,O5,2016,0,0,0,0
SUD,Sudan,,1,1,0,1,0,1,O1,2008,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O1,2008,0,0,0,0
SUD,Sudan,,1,1,0,1,0,1,O5,2016,0,0,0,0
ANG,Angola,,1,1,0,1,0,1,O1,2008,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O5,2016,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O5,2016,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O1,2008,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O5,2016,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O1,2008,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O3,2012,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O3,2012,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O5,2016,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O3,2012,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O3,2012,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
SUD,Sudan,,1,1,0,1,0,1,O5,2016,0,0,0,0
UAE,United Ara,,1,1,0,1,0,1,O3,2012,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O1,2008,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O5,2016,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O1,2008,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O3,2012,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O5,2016,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O3,2012,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O5,2016,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O1,2008,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O3,2012,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O1,2008,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O3,2012,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O5,2016,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O5,2016,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O5,2016,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
FRA,France,,1,1,0,1,0,1,O3,2012,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O5,2016,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O5,2016,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O3,2012,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O5,2016,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O1,2008,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O3,2012,0,0,0,0
EGY,Egypt,,1,1,0,1,0,1,O3,2012,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O5,2016,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O3,2012,0,0,0,0
MAR,Morocco,,1,1,0,1,0,1,O1,2008,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O5,2016,0,0,0,0
ALG,Algeria,,1,1,0,1,0,1,O5,2016,0,0,0,0
PUR,Puerto Ric,,1,1,0,1,0,1,O1,2008,0,0,0,0
TUN,Tunisia,,1,1,0,1,0,1,O3,2012,0,0,0,0
DEN,Denmark,,1,1,0,1,0,1,O5,2016,0,0,0,0
NED,Netherland,,1,1,0,1,0,1,O5,2016,0,0,0,0
DJI,Djibouti,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
TUR,Turkey,,1,1,0,1,0,1,O1,2008,0,0,0,0
SOM,Somalia,,1,1,0,1,0,1,O1,2008,0,0,0,0
SEN,Senegal,,1,1,0,1,0,1,O5,2016,0,0,0,0
NIG,Niger,,1,1,1,0,0,1,O5,2016,0,0,1,1
SEN,Senegal,,1,1,0,1,0,1,O3,2012,0,0,0,0
SEN,Senegal,,1,1,0,1,0,1,O1,2008,0,0,0,0
SEN,Senegal,,1,1,0,1,0,1,O1,2008,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O5,2016,0,0,0,0
DJI,Djibouti,,1,1,0,1,0,1,O3,2012,0,0,0,0
GHA,Ghana,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
PAK,Pakistan,,1,1,0,1,0,1,O3,2012,0,0,0,0
GHA,Ghana,,1,1,0,1,0,1,O5,2016,0,0,0,0
SWE,Sweden,,1,1,0,1,0,1,O5,2016,0,0,0,0
PAK,Pakistan,,1,1,0,1,0,1,O1,2008,0,0,0,0
NGR,Nigeria,,1,1,0,1,0,1,O3,2012,0,0,0,0
NGR,Nigeria,,1,1,0,1,0,1,O5,2016,0,0,0,0
AFG,Afghanista,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,0,1,1,0
IOA,Individual,,1,1,0,1,0,1,O5,2016,0,0,0,0
UAE,United Ara,,1,1,0,1,0,1,O3,2012,0,0,0,0
KSA,Saudi Arab,,1,1,0,1,0,1,O3,2012,0,0,0,0
KAZ,Kazakhstan,,1,1,0,1,0,1,O3,2012,0,0,0,0
KSA,Saudi Arab,,1,1,0,1,0,1,O3,2012,0,0,0,0
KSA,Saudi Arab,,1,1,0,1,0,1,O5,2016,0,0,0,0
IOA,Individual,,1,1,1,0,0,1,O5,2016,1,0,1,0
KUW,Kuwait,,1,1,0,1,0,1,O1,2008,0,0,0,0
KUW,Kuwait,,1,1,0,1,0,1,O3,2012,0,0,0,0
BAN,Bangladesh,,1,1,0,1,0,1,O5,2016,0,0,0,0
OMA,Oman,,1,1,0,1,0,1,O1,2008,0,0,0,0
KSA,Saudi Arab,,1,1,1,0,0,1,O3,2012,1,0,1,0
KSA,Saudi Arab,,1,1,0,1,0,1,O3,2012,0,0,0,0
NGR,Nigeria,,1,1,1,0,0,1,O5,2016,1,0,1,0
UZB,Uzbekistan,,1,1,0,1,0,1,O5,2016,0,0,0,0
UZB,Uzbekistan,,1,1,1,0,0,1,O1,2008,0,0,1,1
QAT,Qatar,,1,1,0,1,0,1,O1,2008,0,0,0,0
AZE,Azerbaijan,,1,1,0,1,0,1,O5,2016,0,0,0,0
IOA,Individual,,1,1,0,1,0,1,O5,2016,0,0,0,0
QAT,Qatar,,1,1,0,1,0,1,O5,2016,0,0,0,0
